Ligand SMILES,QED
C=CC(CCNC)N(C)c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.4783546122640093
CN(C)C1C=CN(c2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)O1,0.6008769572263846
Cc1cc2c(-c3cc(N(C)C4CC=NCC4)nc4[nH]ccc34)ncnc2s1,0.5813232754224679
C=C1C=NC#CC1Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5496821983505319
Cc1csc2ncnc(-c3cc(N(C)C4C=CN=C=C4O)nc4[nH]cc(N)c34)c12,0.48148095103326954
C=CC(CCNC)N(C)c1nc2[nH]ccc2c(-c2ncnc3sccc23)c1C,0.4626331999722125
CC1(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CCNCC1,0.515437615582235
C=C1CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC(N)=N1,0.5065231060655765
C=CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C=C=NCC1,0.5832706585419161
Cc1nc(-c2cc(N3C=CC(N(C)C)O3)nc3[nH]ccc23)c2ccsc2n1,0.5862089265787773
C=C1C(N(C)c2nc3[nH]ccc3c(-c3ncnc4sccc34)c2C)CCN1C,0.5681232833946432
CC1(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC=NCC1,0.5703461263383378
CC1C=NCCC1Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5743569129838002
